1011027004,101102,Bangesal,107,9,0
1014017005,101401,Bangi,107,9,0
1013037005,101303,Bangre,107,9,0
1004037005,100403,Banigama,107,9,0
1002017012,100201,Baniniya,107,9,0
1009027002,100902,Baniyabhar,107,9,0
1005027005,100502,Baniyani,107,9,0
1008047002,100804,Banja Kakani,107,9,0
1003057008,100305,Banjaraha,107,9,0
1003017012,100301,Banjariya,107,9,0
1014047005,101404,Banjariya,107,9,0
1008027001,100802,Banjh,107,9,0
1008017002,100801,Bannatoli,107,9,0
1013037006,101303,Bansar,107,9,0
1009037005,100903,Bansi,107,9,0
1001087003,100108,Banskharka,107,9,0
1006057002,100605,Bapha,107,9,0
1002017003,100201,Baphai,107,9,0
1011057002,101105,Baphukhola,107,9,0
1011047004,101104,Bapsekot,107,9,0
1002057008,100205,Bara Udhoran,107,9,0
1008017003,100801,Baradadivi,107,9,0
1004037006,100403,Baradanga,107,9,0
1014067013,101406,Baragadewa,107,9,0
1009037006,100903,Baraha,107,9,0
1006067003,100606,Baraha,107,9,0
1004057007,100405,Barahachhetra,107,9,0
1006017008,100601,Barahapokhari (VDC),107,9,0
1010027001,101002,Barai,107,9,0
1006067004,100606,Barai,107,9,0
1003017013,100301,Barainiya,107,9,0
1014037010,101403,Baraipur,107,9,0
1007017002,100701,Barakot,107,9,0
1014037011,101403,Barakulpur,107,9,0
1001087004,100108,Baramchi,107,9,0
1014057006,101405,Barandi,107,9,0
1006027003,100602,Baraneshwar,107,9,0
1012037004,101203,Baranja,107,9,0
1011027005,101102,Baraula,107,9,0
1013067004,101306,Barbhanjyang,107,9,0
1005017003,100501,Barbote,107,9,0
1006047005,100604,Barchhawa,107,9,0
1008047003,100804,Barchhen,107,9,0
1010027002,101002,Bargaun,107,9,0
1008037004,100803,Barhabise,107,9,0
1001087005,100108,Barhabise,107,9,0
1006037010,100603,Barhmapur,107,9,0
1006047006,100604,Bariyarpatti,107,9,0
1003017014,100301,Bariyarpur,107,9,0
1003057009,100305,Bariyarpur,107,9,0
1011027006,101102,Barjibang,107,9,0
1006037011,100603,Barsain,107,9,0
1014067014,101406,Barsauli,107,9,0
1001067003,100106,Barsunchet,107,9,0
1001087006,100108,Baruwa,107,9,0
1006057003,100605,Basa,107,9,0
1002037009,100203,Basabitti,107,9,0
1006067005,100606,Basabote,107,9,0
1003047009,100304,Basadilwa,107,9,0
1002017013,100201,Basahiya,107,9,0
1003037003,100303,Basamadi,107,9,0
1009037007,100903,Basantamala,107,9,0
1003057010,100305,Basantapatti,107,9,0
1007017003,100701,Basantapur,107,9,0
1003017015,100301,Basantapur,107,9,0
1014037012,101403,Basantapur,107,9,0
1003047010,100304,Basantapur,107,9,0
1003057011,100305,Basantapur,107,9,0
1014067015,101406,Basantapur,107,9,0
1002057009,100205,Basantapur,107,9,0
1004057008,100405,Basantapur,107,9,0
1013067005,101306,Basantapur,107,9,0
1004067002,100406,Basantapur,107,9,0
1004027004,100402,Basantatar,107,9,0
1008057001,100805,Basauti,107,9,0
1006047007,100604,Basbita,107,9,0
1006037012,100603,Basbiti,107,9,0
1003057012,100305,Basbiti Jingadiya,107,9,0
1002017014,100201,Basbitti,107,9,0
1001027003,100102,Baseri,107,9,0
1002067005,100206,Baseshwar,107,9,0
1004017004,100401,Basikhola,107,9,0
1004017005,100401,Basingtharpur,107,9,0
1012047007,101204,Baskharka,107,9,0
1014037013,101403,Baskhaur,107,9,0
1012017006,101201,Baskot,107,9,0
1006017009,100601,Baspani,107,9,0
1008017004,100801,Basti,107,9,0
1004017006,100401,Bastim,107,9,0
1002067006,100206,Bastipur,107,9,0
1006047008,100604,Bastipur,107,9,0
1014027016,101402,Bastu,107,9,0
1009017004,100901,Basudevapur,107,9,0
1008047004,100804,Basudevi,107,9,0
1007017004,100701,Basuling,107,9,0
1012017007,101201,Batakachaur,107,9,0
1003017016,100301,Batara,107,9,0
1001047006,100104,Batase,107,9,0
1006017010,100601,Batase,107,9,0
1001087007,100108,Batase,107,9,0
1002017015,100201,Bateshwar,107,9,0
1002037010,100203,Bathnaha,107,9,0
1006037013,100603,Bathnaha,107,9,0
1002057010,100205,Batraul,107,9,0
1008017005,100801,Batulasen,107,9,0
1008017006,100801,Bayala,107,9,0
1004037007,100403,Bayarban,107,9,0
1014037014,101403,Bedauli,107,9,0
1002017016,100201,Bega Shivapur,107,9,0
1002017017,100201,Begadawar,107,9,0
1012037005,101203,Begkhola,107,9,0
1013027004,101302,Begnas,107,9,0
1012047008,101204,Behulibans,107,9,0
1009017005,100901,Bejapur,107,9,0
1001047007,100104,Bekhsimle,107,9,0
1011017003,101101,Bela,107,9,0
1002057011,100205,Bela,107,9,0
1006047009,100604,Belaha,107,9,0
1009017006,100901,Belahari,107,9,0
1007027005,100702,Belapur,107,9,0
1009037008,100903,Belaspur,107,9,0
1009027003,100902,Belawa,107,9,0
1011027007,101102,Belbas,107,9,0
1009017007,100901,Belbhar,107,9,0
1007047002,100704,Beldandi,107,9,0
1003017017,100301,Beldari,107,9,0
1002037011,100203,Belgachhi,107,9,0
1002067007,100206,Belghari,107,9,0
1004027005,100402,Belhara,107,9,0
1006037014,100603,Belhi,107,9,0
1002057012,100205,Belhi,107,9,0
1006037015,100603,Belhi Chapena,107,9,0
1001067004,100106,Belkot,107,9,0
1009037009,100903,Belpata,107,9,0
1003047011,100304,Belwa Parsauni,107,9,0
1002057013,100205,Belwajabdi,107,9,0
1003017018,100301,Benauli,107,9,0
1006057004,100605,Beni,107,9,0
1001027004,100102,Benighat,107,9,0
1014047006,101404,Benimanipur,107,9,0
1003047012,100304,Beriya Birta,107,9,0
1009017008,100901,Betahani,107,9,0
1014067016,101406,Betakuiya,107,9,0
1002047002,100204,Betali,107,9,0
1009057004,100905,Betan,107,9,0
1001067005,100106,Beteni,107,9,0
1002047003,100204,Bethan,107,9,0
1003037004,100303,Betini,107,9,0
1006027004,100602,Betini,107,9,0
1013027005,101302,Bhachok,107,9,0
1006047010,100604,Bhadaiya,107,9,0
1006027005,100602,Bhadaure,107,9,0
1002047004,100204,Bhadaure,107,9,0
1013027006,101302,Bhadaure Tamagi,107,9,0
1008047006,100804,Bhadhegaun,107,9,0
1001037006,100103,Bhadrabas,107,9,0
1002067008,100206,Bhadrakali,107,9,0
1007027006,100702,Bhadrapur,107,9,0
1001067006,100106,Bhadratar,107,9,0
1002057014,100205,Bhadsar,107,9,0
1006047011,100604,Bhagawanpur,107,9,0
1014037015,101403,Bhagawanpur Choti,107,9,0
1014017006,101401,Bhagawati,107,9,0
1007037001,100703,Bhagawati,107,9,0
1009047002,100904,Bhagawati Tol,107,9,0
1002057015,100205,Bhagawatipur,107,9,0
1006047012,100604,Bhagawatipur,107,9,0
1006037016,100603,Bhagawatpur,107,9,0
1007027007,100702,Bhageshwar,107,9,0
1003017019,100301,Bhagwanpur,107,9,0
1003037005,100303,Bhainse,107,9,0
1008027002,100802,Bhairab Nath,107,9,0
1014057007,101405,Bhairabsthan,107,9,0
1008017007,100801,Bhairavsthan,107,9,0
1008057002,100805,Bhajani,107,9,0
1006057005,100605,Bhakanje,107,9,0
1012037006,101203,Bhakilmi,107,9,0
1013047002,101304,Bhakra,107,9,0
1012017008,101201,Bhakunde,107,9,0
1014037016,101403,Bhalabari,107,9,0
1011047005,101104,Bhalakachha,107,9,0
1013027048,101302,Bhalam,107,9,0
1013037007,101303,Bhalayakharka,107,9,0
1011057005,101105,Bhalchaur,107,9,0
1001067007,100106,Bhalche,107,9,0
1003057013,100305,Bhalohiya,107,9,0
1003017020,100301,Bhaluwai Arwaliya,107,9,0
1008027003,100802,Bhamchaur,107,9,0
1014027017,101402,Bhanbhane,107,9,0
1003027004,100302,Bhandara,107,9,0
1012047009,101204,Bhangara,107,9,0
1014027018,101402,Bhangari,107,9,0
1013067006,101306,Bhanu,107,9,0
1013067007,101306,Bhanumati,107,9,0
1005037009,100503,Bharapa,107,9,0
1013027007,101302,Bharat Pokhari,107,9,0
1014047007,101404,Bharatipur,107,9,0
1002037012,100203,Bharatpur,107,9,0
1004057009,100405,Bharaul,107,9,0
1006037017,100603,Bhardaha,107,9,0
1001057002,100105,Bhardev,107,9,0
1014027019,101402,Bharse,107,9,0
1003037006,100303,Bharta Pundyadevi,107,9,0
1013037008,101303,Bharte,107,9,0
1008017008,100801,Bhatakatiya,107,9,0
1007017005,100701,Bhatana,107,9,0
1003017021,100301,Bhatauda,107,9,0
1002017007,100201,Bhatauliya,107,9,0
1002037013,100203,Bhatauliya,107,9,0
1008027004,100802,Bhatekhola,107,9,0
1013057008,101305,Bhatkhola,107,9,0
1001057003,100105,Bhattedanda,107,9,0
1003017022,100301,Bhaudaha,107,9,0
1004037008,100403,Bhaudaha,107,9,0
1011037002,101103,Bhawang,107,9,0
1009037010,100903,Bhawani,107,9,0
1003047013,100304,Bhawanipur,107,9,0
1002057016,100205,Bhawanipur,107,9,0
1009017009,100901,Bhawaniyapur,107,9,0
1006047013,100604,Bhawanpur Kalabanchar,107,9,0
1008047005,100804,Bhawardanda,107,9,0
1002027003,100202,Bhedapu,107,9,0
1003047014,100304,Bhedihari,107,9,0
1003057014,100305,Bhediyahi,107,9,0
1010017001,101001,Bhijer,107,9,0
1013067008,101306,Bhimad,107,9,0
1002067009,100206,Bhiman,107,9,0
1001037007,100103,Bhimdhunga,107,9,0
1012017009,101201,Bhimgithe,107,9,0
1001047008,100104,Bhimkhori,107,9,0
1003037007,100303,Bhimphedi,107,9,0
1012017010,101201,Bhimpokhara,107,9,0
1002067011,100206,Bhimsthan,107,9,0
1001087008,100108,Bhimtar,107,9,0
1011027008,101102,Bhingri,107,9,0
1004027007,100402,Bhirgaun,107,9,0
1002027004,100202,Bhirkot,107,9,0
1013017008,101301,Bhirkot,107,9,0
1013067009,101306,Bhirkot,107,9,0
1013067010,101306,Bhirlung,107,9,0
1002047005,100204,Bhirpani,107,9,0
1003047015,100304,Bhisawa,107,9,0
1010057001,101005,Bhiyi,107,9,0
1013037009,101303,Bhoje,107,9,0
1006047014,100604,Bhokraha,107,9,0
1004057010,100405,Bhokraha,107,9,0
1012047010,101204,Bhoksing,107,9,0
1012047011,101204,Bhorle,107,9,0
1001077001,100107,Bhorle,107,9,0
1013037010,101303,Bhorletar,107,9,0
1001087009,100108,Bhote Namlang,107,9,0
1013037011,101303,Bhotewodar,107,9,0
1001087010,100108,Bhotsiba,107,9,0
1004017007,100401,Bhubal,107,9,0
1002017018,100201,Bhuchakrapur,107,9,0
1014047008,101404,Bhujhawa,107,9,0
1002047006,100204,Bhuji,107,9,0
1013037012,101303,Bhujung,107,9,0
1012047012,101204,Bhuk Deurali,107,9,0
1012047013,101204,Bhuktangle,107,9,0
1013037013,101303,Bhulbhule,107,9,0
1008017009,100801,Bhuli,107,9,0
1004017008,100401,Bhulke,107,9,0
1003017023,100301,Bhuluhi Marwaliya,107,9,0
1006067006,100606,Bhumarashuwa,107,9,0
1007017006,100701,Bhumeshwar,107,9,0
1001027005,100102,Bhumesthan,107,9,0
1001047009,100104,Bhumidanda,107,9,0
1007027008,100702,Bhumiraj,107,9,0
1008047007,100804,Bhumirajmandau,107,9,0
1013017009,101301,Bhumlichok,107,9,0
1001047010,100104,Bhumlungtar,107,9,0
1009047003,100904,Bhur,107,9,0
1014027020,101402,Bhurmung,107,9,0
1002027005,100202,Bhusapheda,107,9,0
1006027006,100602,Bhussinga,107,9,0
1006037018,100603,Bhutahi,107,9,0
1002017019,100201,Bhutahi Paterwa,107,9,0
1006067007,100606,Bhuttar,107,9,0
1014057008,101405,Bhuwan Pokhari,107,9,0
1002067012,100206,Bhuwaneshwar Gwaltar,107,9,0
1013057009,101305,Bichari Chautara,107,9,0
1013037014,101303,Bichaur,107,9,0
1008037005,100803,Bichhiya,107,9,0
1009057005,100905,Bidyapur,107,9,0
1002027006,100202,Bigu,107,9,0
1006027007,100602,Bigutar,107,9,0
1012047014,101204,Bihadi Barachaur,107,9,0
1012047015,101204,Bihadi Ranipani,107,9,0
1013017010,101301,Bihi,107,9,0
1012017011,101201,Bihunkot,107,9,0
1009057006,100905,Bijaura,107,9,0
1011017004,101101,Bijauri,107,9,0
1006017011,100601,Bijaya Kharka,107,9,0
1011027009,101102,Bijaya Nagar,107,9,0
1002037014,100203,Bijayalpura,107,9,0
1007017007,100701,Bijayapur,107,9,0
1003047016,100304,Bijbaniya,107,9,0
1011027011,101102,Bijuli,107,9,0
1002047007,100204,Bijulikot,107,9,0
1014037017,101403,Bijuwa,107,9,0
1011027010,101102,Bijuwar,107,9,0
1006027008,100602,Bilandu,107,9,0
1007017008,100701,Bilaspur,107,9,0
1012037007,101203,Bima,107,9,0
1002067010,100206,Bimeshwar,107,9,0
1012017012,101201,Binamare,107,9,0
1009017010,100901,Binauna,107,9,0
1008017010,100801,Binayak,107,9,0
1002017020,100201,Bindhi,107,9,0
1009037011,100903,Bindhyabasini,107,9,0
1008017011,100801,Bindhyawasini,107,9,0
